Date,Day,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Data_prediction
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:04:58,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:05:04,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:06:28,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:06:43,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:07:00,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:07:15,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:07:22,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:07:32,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:07:47,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:08:04,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:08:19,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:08:28,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,11:08:34,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:08:42,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:10:08,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:10:23,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:10:37,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:10:55,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:11:10,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:11:25,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:11:40,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:11:54,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:12:06,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:12:18,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,11:12:29,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:12:36,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:13:51,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:14:07,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:14:23,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:14:39,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:14:55,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:15:08,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:15:26,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:15:37,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:15:43,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:15:50,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,11:15:59,Mostly Cloudy,congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:16:06,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:17:27,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:17:43,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:17:56,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:18:04,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:18:19,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:18:35,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:18:50,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:18:59,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:19:08,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:19:16,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:19:22,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:19:30,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:21:03,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:21:21,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:21:35,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:21:49,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:22:05,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:22:21,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:22:35,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:22:49,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:23:03,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:23:13,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,11:23:20,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:23:26,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:24:48,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:25:05,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:25:22,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:25:38,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:25:47,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:25:56,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:26:07,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:26:16,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:26:27,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:26:38,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,11:26:46,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:26:53,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:28:21,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:28:37,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:28:53,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:29:11,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:29:26,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:29:34,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:29:43,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:29:57,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:30:10,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:30:23,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:30:35,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:30:44,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:32:05,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:32:21,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:32:38,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:32:55,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:33:10,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:33:26,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:33:36,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:33:45,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:33:54,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:34:02,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,11:34:10,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:34:17,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:35:41,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:35:58,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:36:13,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:36:30,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:36:45,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:37:00,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:37:18,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:37:29,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:37:36,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:37:43,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,300,no,no,salt_and_pepper,11:37:52,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:38:00,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:39:21,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:39:35,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:39:52,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:40:08,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:40:24,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:40:40,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:40:55,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:41:03,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:41:11,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:41:22,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:41:33,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:41:44,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:43:08,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:43:23,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:43:41,Mostly Cloudy,congested
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:43:56,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:44:14,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:44:29,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:44:44,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:44:56,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:45:07,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:45:18,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:45:28,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:45:35,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:46:49,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:47:05,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:47:22,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:47:41,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:47:57,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:48:12,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:48:20,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:48:31,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:48:41,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:48:48,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:48:59,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:49:07,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:50:31,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:50:46,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:51:03,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:51:17,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:51:23,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:51:36,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:51:51,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:51:58,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:52:13,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:52:24,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:52:31,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:52:38,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:54:10,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:54:27,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,11:54:43,Mostly Cloudy,smooth
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:54:59,Mostly Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,11:55:15,Mostly Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,11:55:30,Mostly Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,11:55:40,Mostly Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,11:55:48,Mostly Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,11:55:59,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,11:56:04,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,11:56:11,Mostly Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,11:56:18,Mostly Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,11:57:46,Mostly Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,11:58:02,Mostly Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,11:58:17,Mostly Cloudy,congested
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,11:58:47,Mostly Cloudy,smooth
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,13:32:08,Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,13:32:13,Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,13:32:20,Cloudy,congested
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,13:32:33,Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,13:32:49,Cloudy,smooth
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,13:33:03,Cloudy,highly congested
19/02/2020,Wednesday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,13:33:12,Cloudy,highly congested
19/02/2020,Wednesday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,13:33:21,Cloudy,smooth
19/02/2020,Wednesday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,13:33:35,Cloudy,slightly congested
19/02/2020,Wednesday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,13:33:46,Cloudy,congested
19/02/2020,Wednesday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,13:33:57,Cloudy,highly congested
19/02/2020,Wednesday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,13:34:05,Cloudy,slightly congested
19/02/2020,Wednesday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,13:36:03,Cloudy,highly congested
19/02/2020,Wednesday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,13:36:12,Cloudy,highly congested
19/02/2020,Wednesday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,13:36:22,Cloudy,congested
19/02/2020,Wednesday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,13:36:38,Cloudy,smooth
19/02/2020,Wednesday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,13:36:53,Cloudy,highly congested
19/02/2020,Wednesday,9th_avenue,1000,Jinnah Avenue,180,no,no,capital_gymkhana,13:37:09,Cloudy,highly congested
